source,target,dist,street_name
13228001348,13228001329,2.55,Unnamed road
13228001348,13228001346,14.56,Unnamed road
13228001348,13228001349,6.28,Unnamed road
13149533999,13149534000,25.17,Unnamed road
13149533999,13149533998,32.0,Unnamed road
13149534000,13149534001,35.1,Unnamed road
13149534000,13149533999,25.17,Unnamed road
13149534001,13149534002,23.63,Unnamed road
13149534001,13149534000,35.1,Unnamed road
13149534002,13149534003,29.74,Unnamed road
13149534002,13149534001,23.63,Unnamed road
13149534004,13149534005,30.41,Unnamed road
13149534004,13149534003,28.9,Unnamed road
13149534005,13149534006,21.3,Unnamed road
13149534005,13149534004,30.41,Unnamed road
2922644425,2495107115,7.32,Unnamed road
2922644425,2922644427,10.4,Unnamed road
2922644427,3463470668,3.73,Unnamed road
2922644427,2922644425,10.4,Unnamed road
2922644427,2922644428,4.91,Unnamed road
2922644428,2922644427,4.91,Unnamed road
2922644428,2922644429,15.41,Unnamed road
2922644429,3471038329,6.64,Unnamed road
2922644429,3471038318,14.95,Unnamed road
2922644429,2922644428,15.41,Unnamed road
11188306937,249611885,3.87,Unnamed road
11188306937,11188270336,3.88,Unnamed road
11188306938,11188306939,4.14,Unnamed road
11188306938,2161935339,4.14,Unnamed road
11188306939,11188306940,4.14,Unnamed road
11188306939,11188306938,4.14,Unnamed road
11188306940,11188306941,4.14,Unnamed road
11188306940,11188306939,4.14,Unnamed road
11188306941,2161935336,4.14,Unnamed road
11188306941,11188306940,4.14,Unnamed road
11188306942,11188306943,31.88,Unnamed road
11188306942,2161935353,73.45,Unnamed road
11188306943,11188306944,7.13,Unnamed road
11188306943,11188306942,31.88,Unnamed road
11188306944,11188306945,8.63,Unnamed road
11188306944,11188306943,7.13,Unnamed road
11188306945,11188306946,73.74,Unnamed road
11188306945,11188306944,8.63,Unnamed road
11188306946,13135941183,4.18,Unnamed road
11188306946,11188306945,73.74,Unnamed road
11188306946,11188306948,56.94,Unnamed road
11188306946,13011305173,9.02,Unnamed road
7687111683,7687111684,2.92,Rue de Linthout - Linthoutstraat
11188306948,11188306946,56.94,Unnamed road
11188306949,11188306950,50.77,Unnamed road
11188306949,333725185,30.7,Unnamed road
11188306949,333725184,31.93,Unnamed road
11188306950,333725183,23.77,Unnamed road
11188306950,333725186,23.65,Unnamed road
11188306950,11188306949,50.77,Unnamed road
7687111684,7687111683,2.92,Rue de Linthout - Linthoutstraat
7687111684,8312770,10.23,Rue de Linthout - Linthoutstraat
7687111684,9306955354,4.88,Unnamed road
7687111684,9306955353,4.87,Unnamed road
8907129864,4729427153,42.59,Unnamed road
8907129864,8907486030,16.24,Unnamed road
8907129864,8907486029,8.26,Unnamed road
8907129865,3473002371,10.36,Unnamed road
8907129866,147766192,5.36,Unnamed road
8907129866,13228665217,7.99,Unnamed road
8907129867,3473002348,5.79,Unnamed road
11188306956,11188306957,32.3,Unnamed road
11188306956,333725184,30.5,Unnamed road
11188306957,249612015,56.77,Unnamed road
11188306957,831384829,14.32,Unnamed road
11188306957,11188306956,32.3,Unnamed road
11188306958,831383607,3.44,Unnamed road
11188306958,831384836,38.37,Unnamed road
11188306958,13266604222,3.78,Unnamed road
13421511741,13421511742,14.36,Unnamed road
13421511741,10925160837,32.57,Unnamed road
13421511742,13421511743,12.54,Unnamed road
13421511742,13421511741,14.36,Unnamed road
13421511743,13421511744,5.38,Unnamed road
13421511743,13421511742,12.54,Unnamed road
13421511744,13421511745,17.47,Unnamed road
13421511744,13421511743,5.38,Unnamed road
13421511745,13421511746,7.91,Unnamed road
13421511745,13421511744,17.47,Unnamed road
13421511746,13421511747,19.9,Unnamed road
13421511746,13421511745,7.91,Unnamed road
1699396729,249894260,10.4,Jean Baptist Vinkstraat
1699396729,1699396751,40.22,Jean Baptist Vinkstraat
1699396729,1699396757,61.67,Unnamed road
13421511747,13421511748,14.33,Unnamed road
13421511747,13421511746,19.9,Unnamed road
13421511748,13421511749,11.6,Unnamed road
13421511748,13421511747,14.33,Unnamed road
13421511749,13421511750,12.04,Unnamed road
13421511749,13421511748,11.6,Unnamed road
13421511750,13421511751,9.06,Unnamed road
13421511750,13421511749,12.04,Unnamed road
13421511751,13421511752,12.17,Unnamed road
13421511751,13421511750,9.06,Unnamed road
13421511752,13421511753,12.46,Unnamed road
13421511752,13421511751,12.17,Unnamed road
13421511753,13421511754,11.31,Unnamed road
13421511753,13421511752,12.46,Unnamed road
13421511754,13421511755,9.53,Unnamed road
13421511754,13421511753,11.31,Unnamed road
13421511755,13421511756,8.68,Unnamed road
13421511755,13421511754,9.53,Unnamed road
13421511756,13421511757,9.72,Unnamed road
13421511756,13421511755,8.68,Unnamed road
13421511758,13421511759,11.33,Unnamed road
13421511758,13421511757,25.28,Unnamed road
13421511759,13421511760,10.86,Unnamed road
13421511759,13421511758,11.33,Unnamed road
13421511760,5339052413,13.1,Unnamed road
13421511760,5339052414,39.49,Unnamed road
13421511760,13421511759,10.86,Unnamed road
13421511757,13421511758,25.28,Unnamed road
13421511757,13421511756,9.72,Unnamed road
566153112,257823041,26.46,Jozef Van Hovestraat - Rue Jozef Van Hove
566153112,10286040481,3.74,Jozef Van Hovestraat - Rue Jozef Van Hove
2476999800,181318324,12.12,Haachtstraat
2476999800,181318325,81.25,Haachtstraat
2476999801,528729123,42.08,Lodewijk van Veltemstraat
2476999801,1472161437,3.96,Lodewijk van Veltemstraat
2476999802,181315722,12.96,Lodewijk van Veltemstraat
2476999802,1472161437,8.54,Lodewijk van Veltemstraat
2476999803,181318324,6.17,Haachtstraat
2476999803,181315722,16.08,Haachtstraat
2476999804,1504871945,5.56,Dorpsplein
2476999805,2058224886,9.56,Dorpsplein
12823561358,1396601077,14.0,Corbielaan
12823561358,1976920394,28.22,Corbielaan
854328483,854328484,81.29,Baefsensweg - Voetweg 26
854328483,312255233,86.13,Baefsensweg - Voetweg 26
854328484,854328485,121.64,Baefsensweg - Voetweg 26
854328484,854328483,81.29,Baefsensweg - Voetweg 26
854328485,3791241702,84.7,Baefsensweg - Voetweg 26
854328485,854328484,121.64,Baefsensweg - Voetweg 26
854328486,854328487,92.34,Baefsensweg - Voetweg 26
854328486,3791241702,69.69,Baefsensweg - Voetweg 26
854328487,854328488,78.55,Baefsensweg - Voetweg 26
854328487,854328486,92.34,Baefsensweg - Voetweg 26
854328488,854328489,51.16,Baefsensweg - Voetweg 26
854328488,854328487,78.55,Baefsensweg - Voetweg 26
854328489,3791242977,52.06,Baefsensweg - Voetweg 26
854328489,854328488,51.16,Baefsensweg - Voetweg 26
854328490,854328491,90.28,Baefsensweg - Voetweg 26
854328490,3791242977,52.78,Baefsensweg - Voetweg 26
2692220075,2692220079,8.31,Unnamed road
854328491,4721143314,47.2,Baefsensweg - Voetweg 26
854328491,854328490,90.28,Baefsensweg - Voetweg 26
12879660204,1087976607,70.43,Unnamed road
12879660204,1087976504,23.08,Unnamed road
2692220079,2692220075,8.31,Unnamed road
2692220079,1111524667,15.86,Unnamed road
9313191089,31369242,81.37,Unnamed road
12879660214,3536680023,2.12,Chaussée de Louvain - Leuvensesteenweg
12879660214,3536680022,13.84,Chaussée de Louvain - Leuvensesteenweg
12879660215,12879660216,4.86,Unnamed road
12879660216,5413109145,4.61,Unnamed road
12879660216,12879660215,4.86,Unnamed road
11067196605,11067196606,29.52,Unnamed road
11067196605,11067158504,40.04,Unnamed road
11067196606,11435244006,13.45,Unnamed road
11067196606,11067196605,29.52,Unnamed road
11257775347,9576404199,16.75,Unnamed road
13439075594,21096255,59.88,Stationsstraat
13439075594,416858002,87.81,Stationsstraat
2619606307,2424501196,8.41,Hollestraat
2619606307,415278335,6.94,Hollestraat
672138543,5696768474,4.62,Unnamed road
672138543,5696768475,6.04,Unnamed road
672138543,1396601478,25.0,Brandweg
672138543,8107955337,32.47,Tunnelweg
13149534078,13149534079,46.78,Unnamed road
13149534078,13151150927,19.53,Unnamed road
13149534079,13149534080,27.42,Unnamed road
13149534079,13149534078,46.78,Unnamed road
5705608388,5705608622,21.59,Unnamed road
13149534080,13149534081,15.45,Unnamed road
13149534080,13149534079,27.42,Unnamed road
5705608390,9706536801,7.87,Unnamed road
5705608391,5705608411,12.39,Unnamed road
9240315218,11528975024,3.01,Unnamed road
9240315219,11528975023,9.28,Schapenweg
9240315219,269976070,31.88,Schapenweg
696780120,11229852830,2.81,Bogaardenstraat
696780120,1469091817,43.02,Bogaardenstraat
696780121,3244971568,3.55,Bogaardenstraat
696780121,861266539,4.85,Bogaardenstraat
5705608395,5705608394,12.37,Unnamed road
1464075615,31345161,24.55,Gebroeders Massantstraat
1464075615,107823452,35.61,Gebroeders Massantstraat
1464075618,107823452,21.77,Gebroeders Massantstraat
1464075618,2079746320,42.98,Gebroeders Massantstraat
13123454307,13123454308,21.0,Pragenstraat
13123454307,10292283944,8.87,Pragenstraat
13123454308,861804608,5.57,Pragenstraat
13123454308,13123454307,21.0,Pragenstraat
672138595,1396601460,19.71,Kolonel Begaultlaan
672138595,1396601458,19.05,Kolonel Begaultlaan
672138595,672138651,4.88,Unnamed road
672138595,13150714531,4.32,Unnamed road
5705608396,1589857679,34.36,Unnamed road
5705608397,5876187775,18.52,Unnamed road
5705608398,5705608397,58.23,Unnamed road
5705608400,5705608399,22.23,Unnamed road
13149534093,13149534082,13.56,Unnamed road
13149534093,13149534081,4.33,Unnamed road
13149534093,1396601500,3.82,Unnamed road
13149534094,1508847805,4.45,Unnamed road
13149534094,1508847803,44.81,Unnamed road
13149534094,13149533978,42.58,Unnamed road
13149534094,13149533977,18.77,Unnamed road
1979712901,1979712915,6.46,Unnamed road
854328722,854328723,114.02,Galgestraat - Buurtweg 4
854328722,3791242978,72.48,Oudebaan - Buurtweg 3
854328722,3791241703,106.42,Oudebaan - Buurtweg 3
854328723,854328722,114.02,Galgestraat - Buurtweg 4
854328723,942747513,17.47,Galgestraat - Buurtweg 4
1979712915,373887013,34.02,Unnamed road
1979712915,1979712901,6.46,Unnamed road
5705608406,5705608405,4.39,Unnamed road
11584406934,11584406939,76.98,Unnamed road
11584406935,11594906958,5.95,Unnamed road
11584406935,11594024391,12.87,Unnamed road
11584406936,11584406937,8.42,Unnamed road
11584406937,9913760172,23.85,Unnamed road
11584406937,1460321621,8.24,Unnamed road
11584406938,11584406937,71.6,Unnamed road
11584406938,11584406935,9.28,Unnamed road
11584406939,11584406934,76.98,Unnamed road
11584406939,11594024394,15.3,Unnamed road
11584406939,11584406940,19.39,Unnamed road
11584406940,11584406945,3.05,Unnamed road
11584406940,11584406939,19.39,Unnamed road
11584406940,11584406942,6.51,Unnamed road
11584406941,11594024391,22.01,Unnamed road
11584406941,11584406945,71.14,Unnamed road
11584406942,11584406943,23.53,Unnamed road
11584406942,11584406940,6.51,Unnamed road
11584406943,11584406944,9.56,Unnamed road
11584406943,11584406942,23.53,Unnamed road
11584406944,11584406945,23.51,Unnamed road
11584406944,11584406943,9.56,Unnamed road
11584406945,11584406941,71.14,Unnamed road
11584406945,11584406940,3.05,Unnamed road
11584406945,11584406944,23.51,Unnamed road
672138651,4736433813,2.51,Unnamed road
672138651,672138595,4.88,Unnamed road
672138659,672138660,5.88,Unnamed road
672138659,4736433813,27.86,Unnamed road
672138660,6461082564,175.2,Unnamed road
672138660,672138659,5.88,Unnamed road
1037738830,303294857,9.46,Unnamed road
1037738830,152101101,5.19,Unnamed road
5705608408,5705608407,11.07,Unnamed road
672138663,2031080674,7.79,Unnamed road
672138663,6461082564,11.38,Unnamed road
672138665,9892126374,4.84,Unnamed road
672138665,9892126372,6.54,Unnamed road
672138665,9892126371,5.46,Brampad
150996393,13261601562,9.65,Gorislaan
150996393,319735912,47.57,Gorislaan
672138671,672138674,15.39,Unnamed road
672138671,9892126373,4.15,Unnamed road
13228574128,13228583252,4.21,Unnamed road
13228574128,549778242,3.34,Unnamed road
13228574129,13228574194,20.15,Unnamed road
13228574129,1826777399,7.79,Unnamed road
13228574130,13228574193,3.38,Unnamed road
13228574130,13228574139,2.67,Toverberg
13228574131,13228574132,2.66,Toverberg
13228574132,13228574135,2.67,Toverberg
13228574133,13228574134,2.84,Toverberg
13228574134,7385596248,2.31,Unnamed road
13228574134,13228574142,2.84,Toverberg
13228574135,13228574136,2.67,Toverberg
13228574136,1000649335,0.72,Toverberg
13228574137,13228574138,2.66,Toverberg
13228574138,13228574130,2.67,Toverberg
13228574139,13228574140,2.66,Toverberg
13228574140,549778256,3.05,Toverberg
13228574140,13228574141,2.67,Toverberg
13228574141,13228574133,2.67,Toverberg
13228574142,13228574143,2.84,Toverberg
13228574143,13228574144,2.85,Toverberg
3350463936,3350463937,4.22,Unnamed road
3350463936,3350463934,6.18,Unnamed road
3350463937,3350463936,4.22,Unnamed road
3350463937,8928651057,18.17,Tervuursesteenweg
3350463937,178921470,97.17,Tervuursesteenweg
3350463934,3350463936,6.18,Unnamed road
3350463934,3350463933,3.97,Unnamed road
13228574147,13228574148,2.84,Toverberg
13228574148,13228583104,1.07,Toverberg
13228574144,13228574145,2.84,Toverberg
13228574145,13228574146,2.84,Toverberg
13228574146,13228583086,1.87,Toverberg
672138707,672138709,4.36,Brampad
672138707,9892126371,4.76,Brampad
672138709,5383758664,6.7,Brampad
672138709,672138707,4.36,Brampad
672138709,13357532553,16.82,Unnamed road
1483474415,285992483,43.34,Koksijdepad
1483474415,13151115945,0.77,Koksijdepad
13228574193,13228574130,3.38,Unnamed road
13228574193,13228574194,19.58,Unnamed road
13228574194,13228574193,19.58,Unnamed road
13228574194,13228574129,20.15,Unnamed road
366493904,8524343328,2.11,Unnamed road
366493904,8524343329,2.79,Unnamed road
366493908,366493909,43.02,Unnamed road
366493908,8543298661,2.64,Unnamed road
366493908,8543298660,5.71,Unnamed road
366493909,8542423615,5.04,Unnamed road
366493909,366493908,43.02,Unnamed road
366493910,8542423612,14.14,Unnamed road
366493910,8542423614,9.43,Unnamed road
366493911,270349087,8.65,Berreveldlaan
366493911,270349086,5.75,Berreveldlaan
366493912,270348183,7.73,Acacialaan
366493912,1244886178,7.29,Acacialaan
366493913,366493914,9.96,Unnamed road
366493913,1244885690,7.6,Unnamed road
366493914,1244886367,5.25,Unnamed road
366493914,366493913,9.96,Unnamed road
366493914,8524324679,12.19,Unnamed road
366493916,1244886367,25.95,Unnamed road
366493916,8526300595,4.2,Unnamed road
366493916,8526300594,2.04,Unnamed road
366493917,305672448,6.8,Unnamed road
366493917,8526300594,2.28,Unnamed road
366493917,8526300593,2.01,Unnamed road
9809692253,9809692254,37.07,Unnamed road
9809692253,147787827,15.73,Unnamed road
9809692253,9809692255,9.71,Unnamed road
9809692254,9809692253,37.07,Unnamed road
9809692254,9809692258,9.47,Unnamed road
9809692255,9809692253,9.71,Unnamed road
9809692255,9809692256,3.06,Unnamed road
9809692256,9809692255,3.06,Unnamed road
9809692256,9809692257,30.5,Unnamed road
9809692257,9809692256,30.5,Unnamed road
9809692257,9809692258,11.07,Unnamed road
9809692258,9809692254,9.47,Unnamed road
9809692258,9809692257,11.07,Unnamed road
9809692258,9809692259,14.77,Unnamed road
9809692259,147787824,11.48,Unnamed road
9809692259,9809692258,14.77,Unnamed road
366493918,8526300618,4.58,Unnamed road
366493918,8526300617,8.87,Unnamed road
8506574479,9748328890,6.73,Unnamed road
8506574479,8506574482,40.3,Unnamed road
8506574482,8506574479,40.3,Unnamed road
8506574482,1609956192,7.07,Unnamed road
9785575064,13317869435,7.09,Kerspelstraat
9785575064,1291952064,12.66,Kerspelstraat
9785575064,9785575065,90.9,Unnamed road
9785575065,9785575064,90.9,Unnamed road
187696795,10937843996,17.21,Het Verbrand (W18)
187696795,10937843995,15.96,Bodemveldstraat
187696795,1459845977,10.05,Bodemveldstraat (W17)
187696802,187696811,44.29,Verbrandstraat
187696802,1469439240,28.18,Vilvoordsebaan
187696802,6421529260,11.04,Vilvoordsebaan
5320025889,5320025890,3.99,Unnamed road
5320025889,5320025888,3.64,Unnamed road
6542067366,937876974,19.09,Unnamed road
6542067366,886352310,19.54,Unnamed road
6542067367,6542067369,8.68,Unnamed road
6542067367,6542067368,16.4,Unnamed road
6542067368,6542067367,16.4,Unnamed road
6542067368,1083664297,15.67,Unnamed road
6542067369,1083664293,14.91,Unnamed road
6542067369,6542067367,8.68,Unnamed road
6542067370,1282649973,18.96,Unnamed road
6542067370,1282649971,27.29,Unnamed road
6542067371,159613388,65.71,Unnamed road
6542067371,1056544926,36.77,Unnamed road
6542067372,3319834178,21.89,Dodendreef
6542067372,171847800,82.33,Dodendreef
6542067373,7352386847,11.09,Unnamed road
6542067373,7406031123,8.58,Unnamed road
187696808,1364685976,43.91,Vilvoordsebaan
187696808,10937840976,11.55,Wijtham
187696808,3908980534,8.66,Vilvoordsebaan
6542067375,898983521,16.22,Unnamed road
6542067375,4477017639,16.97,Unnamed road
6542067376,6964173825,17.28,Unnamed road
6542067376,6964173823,13.72,Unnamed road
6542067377,1053926497,44.85,Unnamed road
6542067377,774072580,25.18,Unnamed road
187696811,187696816,19.84,Verbrandstraat
187696811,187696802,44.29,Verbrandstraat
187696816,4474881239,11.75,Verbrandstraat
187696816,187696811,19.84,Verbrandstraat
1339819703,11528944265,83.42,Tramlaan
1339819703,11528974978,3.86,Tramlaan
187696824,243609893,14.88,Verbrandstraat
187696824,13143728721,6.09,Verbrandstraat
187696824,559449777,16.89,Unnamed road
6099568318,6099337426,6.09,Unnamed road
6099568318,6099337427,7.1,Unnamed road
6099568319,6099337428,10.13,Unnamed road
6099568319,6099337427,38.68,Unnamed road
187696830,1495766934,5.82,Vilvoordsebaan
187696830,258032892,4.1,Unnamed road
152831678,152831679,30.22,Unnamed road
152831679,3493997834,15.17,Unnamed road
187696831,1697835837,9.71,Lipselaan
187696831,3562187590,3.59,Unnamed road
152831684,2509183560,25.96,Unnamed road
152831685,152831686,27.52,Unnamed road
187696838,1495766932,6.88,Dorpsstraat
187696838,3562187585,3.89,Unnamed road
1339819719,11528974969,5.56,Burchtstraat
1339819719,1123352504,2.27,Burchtstraat
1339819719,11245226968,41.42,Unnamed road
152831686,2509183567,31.81,Unnamed road
152831687,152831691,102.69,Unnamed road
187696834,3351822696,7.01,Vilvoordsebaan
187696834,769848147,3.68,Unnamed road
152831691,152849304,74.87,Unnamed road
152831692,12050946149,6.02,Unnamed road
187696843,187696846,61.77,Sint Benedictusstraat
187696843,31344489,139.02,Sint Benedictusstraat
187696846,5511121809,7.6,Sint Benedictusstraat
187696846,187696843,61.77,Sint Benedictusstraat
152831695,152831699,143.88,Unnamed road
187696848,1459865912,128.35,Sint Benedictusstraat
187696848,5511121809,8.43,Sint Benedictusstraat
5427431121,1241613594,1.04,Unnamed road
5427431121,5427485660,4.55,Unnamed road
187696850,187696853,63.08,St.-Benedictusstraat
187696850,11601977024,129.94,St.-Benedictusstraat
152831699,152831703,42.62,Unnamed road
